0.302018	0.046106	0.971471
0.007485	0.030630	1.078955
1.059789	0.265933	0.018745
0.018748	0.961028	0.276126
0.010306	0.526990	0.849911
0.008989	0.671425	0.741138
0.030348	0.632696	0.773927
0.391432	0.891478	0.228555
0.422216	0.900818	0.102405
0.474046	0.047727	0.879337
0.382147	0.366360	0.848515
0.379524	0.867915	0.320809
0.424439	0.900124	0.099353
0.274236	0.516502	0.811336
0.351607	0.337244	0.873437
0.329815	0.445793	0.832323
0.391370	0.891566	0.228512
0.279348	0.956487	0.085973
0.286405	0.387121	0.876586
0.157893	0.652698	0.741182
0.639871	0.068895	0.765583
0.104365	0.470673	0.876290
0.019014	0.973485	0.228645
0.194120	0.443894	0.874981
0.398892	0.539161	0.741962
0.233472	0.971693	0.040324
0.387172	0.881707	0.270221
0.321056	0.461502	0.827209
0.393014	0.910081	0.132786
0.019232	0.984500	0.175312
0.105393	0.016198	0.994481
0.275514	0.920199	0.278727
0.251621	0.536845	0.805517
0.952780	0.143999	0.268045
0.348918	0.336120	0.875024
0.410308	0.878842	0.244314
0.329505	0.404352	0.853441
0.738322	0.673894	0.034671
0.908021	0.355477	0.222696
0.276431	0.601703	0.749667
0.234253	0.502779	0.832349
0.016638	0.523312	0.852253
0.006948	0.489824	0.872072
0.421880	0.905520	0.050410
0.693809	0.666688	0.273219
0.231762	0.945698	0.229011
0.406816	0.873141	0.269506
0.005121	0.404807	0.914666
0.015254	0.481233	0.876751
0.422969	0.902355	0.085947
0.012523	0.997446	0.074111
0.231140	0.972110	0.046130
0.354812	0.341729	0.870564
0.414241	0.901752	0.125766
0.001121	0.999080	0.049239
0.565120	0.362432	0.741540
0.417568	0.908976	0.000947
0.718278	0.690722	0.087137
0.556082	0.810219	0.187048
0.435832	0.281902	0.855150
0.388844	0.900760	0.195319
0.008831	0.660157	0.751555
0.268429	0.584337	0.766302
0.392919	0.915977	0.085994
0.333840	0.455650	0.825672
0.561793	0.807054	0.184004
0.030001	0.680083	0.733077
0.020463	0.518390	0.855390
0.029871	0.677585	0.735422
0.446654	0.895117	0.012794
0.031358	0.675540	0.737275
0.408945	0.883015	0.232314
0.264126	0.565796	0.781692
0.802309	0.526800	0.282488
0.987114	0.157669	0.042218
0.936728	0.340670	0.086732
0.474249	0.084731	0.876966
0.617860	0.211832	0.758048
0.222767	0.924628	0.311153
0.914655	0.332829	0.232853
0.206713	0.971042	0.126445
0.424426	0.897536	0.126829
0.723095	0.670178	0.172623
0.274658	0.395606	0.877455
0.714857	0.687519	0.134887
0.090801	0.130417	0.988254
0.090801	0.130417	0.988254
0.425168	0.845120	0.327185
0.164547	0.358270	0.920133
0.326338	0.941615	0.095216
0.162235	0.661670	0.733545
0.276194	0.296995	0.915383
0.325402	0.466204	0.824223
0.003605	0.470608	0.883990
0.175776	0.244578	0.955146
0.007388	0.394456	0.920695
0.909500	0.349235	0.233048
0.315256	0.303412	0.901124
0.391159	0.533818	0.752001
0.915177	0.339418	0.225612
0.120141	0.548302	0.830700
0.380058	0.865571	0.326218
0.391463	0.341100	0.854688
0.382068	0.366847	0.848252
0.383356	0.333004	0.861540
0.467222	0.428555	0.773402
0.382146	0.366922	0.848199
0.380046	0.330131	0.864111
0.370066	0.364206	0.854704
0.591318	0.215428	0.777205
0.398906	0.348138	0.848407
0.483056	0.189563	0.854903
0.433681	0.378618	0.817746
0.385806	0.370491	0.845003
0.400488	0.346808	0.848220
0.573916	0.191796	0.796229
0.064214	0.945297	0.320060
0.180404	0.387233	0.904242
0.068954	0.971169	0.228533
0.368001	0.123616	0.921655
0.439748	0.422883	0.792434
0.645944	0.239895	0.724825
0.866643	0.339284	0.366047
0.374259	0.359919	0.854729
0.516256	0.449856	0.728895
0.519614	0.452760	0.724703
0.716644	0.696728	0.034301
0.293681	0.588526	0.753375
0.377872	0.370751	0.848496
0.635922	0.254030	0.728881
0.528519	0.465563	0.710010
0.507058	0.486490	0.711629
0.085661	0.964516	0.250149
0.024886	0.668835	0.743134
0.055459	0.641368	0.765365
0.553712	0.085404	0.828447
0.304269	0.291738	0.906932
0.014620	0.977559	0.210674
0.388420	0.890250	0.238336
0.341275	0.325171	0.882056
0.364503	0.323183	0.873452
0.749834	0.661734	0.009355
0.021001	0.475896	0.879384
0.399801	0.346769	0.848614
0.015292	0.675896	0.737005
0.350871	0.337927	0.873468
0.518844	0.452093	0.725719
0.390930	0.357336	0.848375
0.034220	0.553808	0.832097
0.526990	0.454957	0.718022
0.021808	0.551950	0.833753
0.216724	0.463279	0.859461
0.962608	0.269251	0.034207
0.023317	0.510622	0.859665
0.018668	0.481821	0.876244
0.045689	0.674527	0.737044
0.575946	0.349173	0.739373
0.009248	0.689473	0.724464
0.740654	0.669748	0.056401
0.359814	0.328388	0.873505
0.359814	0.328388	0.873505
0.028461	0.645520	0.763443
0.024817	0.996142	0.086369
0.384190	0.360482	0.850193
0.038322	0.522837	0.851794
0.709137	0.681940	0.180224
0.009469	0.254636	0.967201
0.631364	0.097373	0.769640
0.037176	0.999047	0.031209
0.295583	0.634388	0.714602
0.005200	0.419145	0.908218
0.440655	0.422450	0.792422
0.019494	0.996671	0.082873
0.601976	0.325639	0.729525
0.371620	0.323813	0.870444
0.323056	0.539471	0.777974
0.441530	0.428525	0.788715
0.158588	0.660033	0.734754
0.018214	0.481174	0.876828
0.291646	0.622201	0.727018
0.367490	0.302777	0.879786
0.154757	0.641854	0.751572
0.422108	0.349406	0.836979
0.328503	0.446958	0.832556
0.701578	0.675707	0.228225
0.397902	0.860150	0.320518
0.221026	0.425631	0.878014
0.009878	0.527194	0.850237
0.694312	0.667676	0.270326
0.010305	0.526924	0.850441
0.047868	0.495764	0.867732
0.737458	0.674123	0.052626
0.008874	0.662575	0.749657
0.023902	0.643009	0.766190
0.872683	0.317168	0.372716
0.063683	0.994870	0.086029
0.090506	0.968545	0.234654
0.193251	0.643283	0.741791
0.139205	0.460919	0.877361
0.018092	0.962761	0.273007
0.768820	0.582699	0.267438
0.566821	0.773541	0.283482
0.412127	0.830690	0.374335
0.711571	0.620984	0.328747
0.283298	0.385416	0.878199
0.010734	0.492641	0.870188
0.896006	0.301731	0.325841
0.531610	0.759277	0.375407
0.409722	0.248796	0.877651
0.017378	0.928304	0.371486
0.024272	0.392822	0.919323
0.283642	0.954817	0.089035
0.757733	0.627236	0.180205
0.546194	0.785188	0.291923
0.018784	0.926705	0.375411
0.066011	0.971399	0.228247
0.469775	0.238969	0.849870
0.911367	0.356991	0.205045
0.247209	0.355426	0.901464
0.139878	0.469550	0.871800
0.682794	0.655596	0.322591
0.703297	0.675315	0.222269
0.433641	0.819697	0.374347
0.094077	0.066799	0.993364
0.259323	0.636404	0.726516
0.273739	0.921475	0.275757
0.356497	0.340196	0.870212
0.029715	0.640684	0.767291
0.446220	0.409137	0.795985
0.154164	0.622571	0.767293
0.626505	0.518608	0.581926
0.353863	0.342928	0.870221
0.366960	0.352344	0.860987
0.171246	0.345245	0.922819
0.118920	0.114007	0.986395
0.411702	0.363903	0.835578
0.495561	0.472908	0.728624
0.007489	0.476690	0.879108
0.195048	0.391647	0.899273
0.214580	0.430908	0.876582
0.317422	0.310444	0.896099
0.382345	0.876149	0.293777
0.042509	0.688160	0.724402
0.010715	0.550249	0.835011
0.144108	0.079246	0.986451
0.114839	0.940609	0.319695
0.334311	0.321982	0.885834
0.311380	0.284624	0.906738
0.503486	0.171709	0.846858
0.029369	0.432074	0.901446
0.284549	0.618177	0.732835
0.156801	0.357063	0.920911
0.066352	0.976425	0.205793
0.034861	0.495975	0.867735
0.034861	0.495975	0.867735
0.292557	0.279220	0.914669
0.033078	0.528745	0.848241
0.896999	0.349780	0.270604
0.731241	0.638158	0.241293
0.398862	0.348085	0.848502
0.920675	0.310042	0.237574
0.463433	0.181953	0.867372
0.055473	0.641367	0.765367
0.284302	0.957018	0.059210
0.011482	0.526979	0.849937
0.009958	0.532219	0.846686
0.699522	0.670683	0.247170
0.687231	0.661945	0.299646
0.450127	0.247551	0.858124
0.818275	0.469796	0.331649
0.035838	0.527202	0.849147
0.049356	0.532637	0.845067
0.012826	0.682759	0.730767
0.925620	0.362366	0.110811
0.066423	0.977461	0.201309
0.048824	0.683426	0.728642
0.815546	0.521289	0.252067
0.029659	0.649983	0.759637
0.093228	0.439551	0.893625
0.377892	0.371296	0.848418
0.037347	0.525935	0.849992
0.208112	0.936955	0.281704
0.453896	0.177099	0.873607
0.693717	0.668192	0.269908
0.732590	0.638338	0.237539
0.194781	0.392575	0.899196
0.193501	0.439818	0.877343
0.027383	0.398759	0.917005
0.323366	0.419411	0.848671
0.739762	0.642610	0.201343
0.433767	0.077840	0.898079
0.446555	0.285426	0.848565
0.322355	0.280016	0.904791
0.592975	0.739228	0.320784
0.815665	0.474972	0.331779
0.132439	0.128984	0.983322
0.367703	0.133643	0.920936
0.720995	0.693339	0.027806
0.404159	0.350534	0.845701
0.384424	0.332900	0.862226
0.041850	0.948552	0.313854
0.930341	0.290519	0.223771
0.734037	0.636692	0.236271
0.378357	0.361750	0.852053
0.729826	0.605072	0.318210
0.753237	0.656409	0.042163
0.454256	0.262188	0.851426
0.717322	0.621170	0.315625
0.910748	0.302061	0.281638
0.043737	0.974353	0.220782
0.408056	0.867845	0.283475
0.032188	0.515577	0.856253
0.694311	0.662299	0.281633
0.702761	0.674837	0.225271
0.208450	0.940087	0.269837
0.435404	0.869148	0.234593
0.370387	0.356791	0.857638
0.219093	0.465833	0.857339
0.035217	0.518044	0.854648
0.393321	0.858088	0.330176
0.894735	0.346346	0.282008
0.380875	0.365721	0.849245
0.065845	0.141033	0.987831
0.015271	0.971637	0.236068
0.036030	0.948806	0.313859
0.031140	0.433542	0.900618
0.375099	0.357589	0.855262
0.946816	0.319647	0.037560
0.703230	0.673237	0.228626
0.112359	0.377164	0.919335
0.063554	0.970759	0.231613
0.081092	0.073839	0.993997
0.428412	0.858496	0.281974
0.571272	0.815789	0.090554
0.209835	0.936991	0.279429
0.016795	0.387511	0.921748
0.191661	0.439364	0.877663
0.742582	0.656118	0.134716
0.685870	0.656619	0.313852
0.713404	0.618811	0.328935
0.037581	0.970035	0.240192
0.004433	0.100460	0.994969
0.313203	0.305376	0.899293
0.298764	0.429448	0.852287
0.019448	0.440792	0.897443
0.328511	0.286255	0.900122
0.321183	0.306526	0.896083
0.284074	0.609689	0.740044
0.378335	0.881710	0.282018
0.020831	0.472141	0.881325
0.218534	0.476759	0.851486
0.101187	0.463061	0.880581
0.487256	0.871987	0.048102
0.096804	0.675848	0.730721
0.026641	0.614537	0.788499
0.490209	0.405825	0.771427
0.018037	0.960277	0.278652
0.023168	0.516121	0.856265
0.021206	0.480605	0.876744
0.835842	0.479891	0.266809
0.373750	0.849330	0.372923
0.436669	0.871803	0.222277
0.197416	0.448623	0.871728
0.297892	0.319937	0.899470
0.219704	0.437731	0.871934
0.018829	0.962797	0.269851
0.644945	0.086905	0.759383
0.294278	0.564586	0.771250
0.018549	0.949383	0.313883
0.017042	0.393498	0.919289
0.321163	0.312655	0.894056
0.394582	0.226538	0.890633
0.486471	0.467814	0.738074
0.018328	0.955961	0.293426
0.729196	0.644306	0.231224
0.502853	0.460356	0.731803
0.068187	0.021458	0.997632
0.485315	0.466699	0.739638
0.700283	0.607365	0.375850
0.020298	0.431882	0.902015
0.465825	0.296881	0.833938
0.426234	0.872466	0.240241
0.185326	0.623968	0.759559
0.030704	0.441655	0.897016
0.476942	0.085592	0.875178
0.208927	0.478381	0.853377
0.009440	0.503255	0.864545
0.753920	0.250084	0.609152
0.013098	0.976569	0.219476
0.182571	0.414942	0.892489
0.030330	0.446175	0.895596
0.407959	0.867531	0.288195
0.637630	0.592112	0.494916
0.090037	0.971525	0.223980
0.210589	0.480556	0.852568
0.511587	0.091841	0.855580
0.422814	0.906225	0.046623
0.421869	0.228679	0.878600
0.945696	0.166760	0.283066
