  1.4400000e-001 -2.5817870e-001  3.5417680e-002  1.1480220e-001  5.4347830e-002
  1.4600000e-001 -5.5541990e-002  2.3815340e-002  9.4650700e-002 -2.9296880e-002
  1.4800000e-001 -1.0314940e-001 -2.7465820e-002 -5.3100590e-002  9.7703950e-003
  1.5000000e-001 -6.1340330e-001 -3.0517580e-003  3.1143140e-002  1.0930630e-001
  1.5200000e-001 -3.9062500e-002  1.4960920e-001  1.1480220e-001 -2.5634770e-002
  1.5400000e-001 -4.3334960e-002 -5.0659180e-002  9.0376150e-002  3.8470930e-002
  1.5600000e-001 -2.4414060e-002  3.5417680e-002 -1.2817380e-002 -1.7700200e-002
  1.5800000e-001 -8.3007810e-002  2.0762090e-002 -4.6386720e-002 -6.6528320e-002
  1.6000000e-001  1.4655590e-001 -1.7028810e-001  1.7098190e-002 -8.8500980e-002
  1.6200000e-001  3.7677090e-001 -6.8969730e-002  1.4899850e-001 -5.0048830e-002
  1.6400000e-001  6.9003420e-002 -4.7607420e-002  1.1907670e-001 -5.1269530e-002
  1.6600000e-001 -8.5449220e-003 -1.5502930e-001 -7.3242190e-002 -2.4414060e-002
  1.6800000e-001  3.6394720e-001 -3.6621090e-002 -2.4902340e-001 -1.5502930e-001
  1.7000000e-001 -1.0375980e-002 -1.5991210e-001 -1.0314940e-001  4.2745480e-003
  1.7200000e-001  1.8685880e-001  8.3048360e-002 -5.7373050e-002 -3.3569340e-002
  1.7400000e-001 -3.1738280e-001  6.9003420e-002  1.4472400e-001  1.0319980e-001
  1.7600000e-001  9.5872000e-002  1.2640450e-001 -1.2390140e-001  7.4499260e-002
  1.7800000e-001  1.2823640e-001  6.1064970e-002 -3.7780760e-001  2.6868590e-002
  1.8000000e-001 -2.6245120e-001  1.2212990e-003 -5.1269530e-002  7.0835370e-002
  1.8200000e-001 -1.0498050e-001  2.0273570e-001  6.9003420e-002  1.1235960e-001
  1.8400000e-001  1.4289200e-001  7.9384460e-002  8.4880310e-002  6.9003420e-002
  1.8600000e-001 -9.5825200e-002 -3.5400390e-002 -1.0986330e-001  1.6487540e-002
  1.8800000e-001  2.9433320e-001  9.1597460e-003 -1.2939450e-001 -8.5449220e-003
  1.9000000e-001  9.7703950e-003 -1.1230470e-001 -1.6540530e-001 -5.3100590e-002
  1.9200000e-001 -1.8981930e-001 -9.5214840e-002  2.4425990e-002 -5.2490230e-002
  1.9400000e-001  3.0532490e-002  5.9843670e-002  9.7703960e-002 -2.3803710e-002
  1.9600000e-001  3.0532490e-002 -4.6997070e-002  5.1905230e-002  1.7098190e-002
  1.9800000e-001 -4.7119140e-001 -2.5634770e-002 -6.2866210e-002 -3.1127930e-002
  2.0000000e-001 -1.8066410e-001 -1.4648440e-002 -1.6418460e-001  6.1064970e-004
  2.0200000e-001  3.7738150e-001 -2.2583010e-002 -8.6059570e-002 -1.0986330e-002
  2.0400000e-001  2.1006350e-001  6.6560820e-002 -1.1169430e-001  7.9384460e-003
  2.0600000e-001  5.7401080e-002  5.9843670e-002 -4.2114260e-002 -2.4414060e-003
  2.0800000e-001 -4.8217770e-002 -3.2958980e-002  1.2212990e-003 -4.1503910e-002
  2.1000000e-001  1.2335120e-001 -8.4228520e-002  5.2515880e-002 -5.0659180e-002
  2.1200000e-001  6.1675620e-001 -3.6010740e-002  3.4196380e-002 -1.1596680e-001
  2.1400000e-001 -3.5400390e-002 -1.5380860e-001  1.7098190e-001  1.5266240e-002
  2.1600000e-001  5.8011730e-002 -4.8828130e-003 -1.4648440e-002 -6.0424800e-002
  2.1800000e-001 -6.4086910e-002 -1.4648440e-001 -4.9438480e-002 -7.9345700e-002
  2.2000000e-001  3.2669760e-001 -1.1840820e-001  1.7159260e-001 -3.9062500e-002
  2.2200000e-001  3.2364430e-001  1.1968730e-001  1.0197850e-001  2.5036640e-002
  2.2400000e-001 -3.6560060e-001 -9.1552730e-003  6.2286270e-002  7.9995110e-002
  2.2600000e-001  1.6609670e-001  1.0564240e-001 -4.2114260e-002  4.9462630e-002
  2.2800000e-001 -1.0131840e-001  5.8011730e-002  6.1064980e-003  7.1446020e-002
  2.3000000e-001  1.3373230e-001  1.1785540e-001  1.0319980e-001  6.5950170e-002
  2.3200000e-001 -1.7822270e-001  1.2823640e-001  3.6638980e-003  7.5109910e-002
  2.3400000e-001 -3.7780760e-001  3.4807030e-002  7.5109910e-002  9.1597450e-002
  2.3600000e-001  2.9005860e-001  7.0835370e-002  1.4350270e-001  2.6868590e-002
  2.3800000e-001  7.3277970e-002 -2.4414060e-002 -1.5380860e-001 -4.0893550e-002
  2.4000000e-001 -3.2348630e-001 -1.4404300e-001 -7.9345700e-002 -3.4179690e-002
  2.4200000e-001  5.2638010e-001 -7.9345700e-003  2.1372740e-002 -8.9721680e-002
  2.4400000e-001 -3.8146970e-001 -1.4587400e-001 -1.7761230e-001 -7.2631840e-002
  2.4600000e-001 -1.9714360e-001 -2.7465820e-002  7.5720560e-002 -4.6386720e-002
  2.4800000e-001  7.8773810e-002  1.2213000e-002  1.6670740e-001 -3.1127930e-002
  2.5000000e-001 -5.2917480e-001 -1.4648440e-001  1.3800680e-001  6.1675620e-002
  2.5200000e-001  1.9113340e-001  1.8563750e-001 -4.0893550e-002 -5.3100590e-002
  2.5400000e-001  5.0073280e-002 -8.9111330e-002 -1.6113280e-001  1.7098190e-002
  2.5600000e-001 -2.7221680e-001 -1.8310550e-003 -3.7841800e-002  0.0000000e+000
  2.5800000e-001  3.4807030e-002  1.6365410e-001 -7.3242190e-003 -6.5307620e-002
  2.6000000e-001 -9.6435550e-002 -2.0812990e-001 -1.1962890e-001 -1.2817380e-002
  2.6200000e-001  1.6487540e-002  1.2212990e-003 -7.2631840e-002 -5.8593750e-002
  2.6400000e-001 -1.2451170e-001 -6.1035160e-004  1.2396190e-001 -9.7656250e-003
  2.6600000e-001 -1.3793950e-001 -1.0742190e-001  1.4655590e-001 -1.2207030e-002
  2.6800000e-001 -2.1179200e-001  2.0151440e-002 -7.8125000e-002 -3.6010740e-002
  2.7000000e-001  1.6487540e-001 -1.2146000e-001 -1.4892580e-001 -6.5917970e-002
  2.7200000e-001  5.9233020e-002 -7.3242190e-002  1.5693700e-001  4.8241320e-002
  2.7400000e-001 -5.7983400e-002  1.9662920e-001  0.0000000e+000  4.8241320e-002
  2.7600000e-001  1.2823640e-001 -3.6010740e-002 -1.9470210e-001  2.6257940e-002
  2.7800000e-001  2.7479240e-002 -2.2583010e-002 -1.6235350e-001  3.2364440e-002
  2.8000000e-001 -1.7761230e-001  1.9540790e-001  1.3983880e-001  9.1597450e-002
  2.8200000e-001  1.3800680e-001  1.5266240e-001  1.7342450e-001  1.2212990e-001
  2.8400000e-001  1.4167070e-001 -1.4038090e-002 -1.0131840e-001  1.8319490e-002
  2.8600000e-001 -1.7028810e-001 -1.3427730e-002  1.3434290e-002  2.8700540e-002
  2.8800000e-001  2.9616510e-001  1.1113830e-001  8.7933560e-002 -6.1035160e-004
  2.9000000e-001  2.2777240e-001 -1.4953610e-001 -5.1879880e-002 -5.6152340e-002
  2.9200000e-001 -7.2021480e-002 -1.0375980e-001 -1.1596680e-002 -9.8876950e-002
  2.9400000e-001  3.2059110e-001  9.7703950e-003 -2.0812990e-001 -6.9580080e-002
  2.9600000e-001  2.8944800e-001 -1.7333980e-001 -1.3061520e-001 -8.1176760e-002
  2.9800000e-001  2.5708350e-001 -4.1503910e-002  1.6853930e-001 -5.7373050e-002
  3.0000000e-001  1.3678550e-001  3.0532490e-002 -7.4462890e-002  5.4347830e-002
  3.0200000e-001 -1.3793950e-001 -4.8828130e-002 -1.0620120e-001  3.6638980e-003
  3.0400000e-001 -1.2207030e-002  4.5798730e-002  2.0762090e-002 -5.4931640e-003
  3.0600000e-001 -7.4462890e-002  2.3204690e-002 -1.0986330e-002  5.0683930e-002
  3.0800000e-001 -5.4931640e-003  6.9003420e-002 -1.5808110e-001 -3.1127930e-002
  3.1000000e-001 -5.1879880e-002 -7.2631840e-002 -9.8266600e-002 -1.5869140e-002
  3.1200000e-001 -3.7841800e-002 -4.0893550e-002 -1.3366700e-001  0.0000000e+000
  3.1400000e-001 -1.4160160e-001  3.4807030e-002 -1.2756350e-001 -2.5024410e-002
  3.1600000e-001 -1.2084960e-001 -9.5214840e-002  6.7171470e-003 -2.7465820e-002
  3.1800000e-001 -1.0437010e-001 -1.9531250e-002  5.8622380e-002 -2.8686520e-002
  3.2000000e-001  5.5569130e-002  7.5109910e-002  0.0000000e+000  2.8089890e-002
  3.2200000e-001  1.6182220e-001 -7.6293950e-002 -7.0800780e-002 -3.6010740e-002
  3.2400000e-001 -1.0742190e-001 -5.1879880e-002  2.3693210e-001  4.5188080e-002
  3.2600000e-001  3.6638980e-003  1.9723990e-001  1.7159260e-001  6.9003420e-002
  3.2800000e-001 -6.2255860e-002 -2.2583010e-002 -1.8066410e-001  4.8851980e-003
  3.3000000e-001 -6.7749020e-002 -8.8500980e-002  3.1753790e-002 -1.0986330e-002
  3.3200000e-001 -5.1086430e-001  1.8075230e-001  9.1597450e-002  8.4269660e-002
  3.3400000e-001 -1.2084960e-001  7.9384460e-002  1.8930140e-002  2.4425990e-002
  3.3600000e-001  7.9995110e-002 -1.3366700e-001  1.9052270e-001 -2.4414060e-003
  3.3800000e-001 -2.4780270e-001  5.7401080e-002 -4.1503910e-002  2.8700540e-002
  3.4000000e-001  2.6196870e-001  3.6028330e-002 -6.6528320e-002 -3.9062500e-002
  3.4200000e-001  2.1983390e-002 -2.0935060e-001  2.7173910e-001 -7.5073240e-002
  3.4400000e-001 -1.4038090e-002  1.0381040e-002  1.5144110e-001 -4.4555660e-002
  3.4600000e-001  9.4650700e-002  1.3434290e-002  1.8319490e-001 -3.6621090e-002
  3.4800000e-001 -3.4790040e-002 -1.7761230e-001  1.1907670e-001 -8.0566410e-002
  3.5000000e-001 -1.6967770e-001 -5.1879880e-002  5.0683930e-002 -3.3569340e-002
  3.5200000e-001 -5.3710940e-002  3.9692230e-002  1.0075720e-001 -7.3242190e-003
  3.5400000e-001  1.5754760e-001 -7.3852540e-002  3.0532490e-003 -3.2958980e-002
  3.5600000e-001  3.5906200e-001  3.1753790e-002 -1.0620120e-001 -5.3100590e-002
  3.5800000e-001  4.6409380e-002  7.9384460e-003 -1.5869140e-002  2.0151440e-002
  3.6000000e-001 -1.7333980e-001 -1.9531250e-002 -2.2583010e-002  3.6028330e-002
  3.6200000e-001 -8.0566410e-002  4.4577430e-002  3.0532490e-002 -2.0751950e-002
  3.6400000e-001  3.1082070e-001 -3.2348630e-002 -1.4343260e-001  2.4425990e-003
  3.6600000e-001 -2.6916500e-001 -4.2114260e-002 -2.4536130e-001  2.9311190e-002
  3.6800000e-001  2.8700540e-002  6.6560820e-002 -8.1787110e-002 -3.6621090e-002
  3.7000000e-001  1.8319490e-003 -4.2724610e-002 -1.5380860e-001  2.1372740e-002
  3.7200000e-001  7.6331210e-002  1.8319490e-003 -7.0800780e-002  1.7098190e-002
  3.7400000e-001 -4.5166020e-002  8.4269660e-002 -1.2146000e-001  3.8470930e-002
  3.7600000e-001 -1.5258790e-001  0.0000000e+000 -7.1411130e-002  6.2286270e-002
  3.7800000e-001 -1.2512210e-001  8.1827060e-002  2.2532980e-001  7.6331210e-002
  3.8000000e-001  3.5600880e-001  1.2884710e-001  1.0258920e-001  2.9311190e-002
  3.8200000e-001  4.0119690e-001 -3.7841800e-002  1.9540790e-002  4.1524180e-002
  3.8400000e-001  7.4438200e-001  6.5339520e-002 -3.0517580e-003 -1.7700200e-002
  3.8600000e-001  3.6272590e-001 -5.8593750e-002  1.0625310e-001  1.5266240e-002
  3.8800000e-001  3.2059110e-001  0.0000000e+000  9.9535910e-002 -4.6386720e-002
  3.9000000e-001 -1.2390140e-001 -4.0893550e-002  2.0395700e-001 -5.4931640e-003
  3.9200000e-001 -1.8310550e-002 -5.2490230e-002 -1.8920900e-001 -9.2163090e-002
  3.9400000e-001  1.9296530e-001 -1.2756350e-001 -3.2775880e-001 -1.2695310e-001
  3.9600000e-001  5.8622380e-002 -1.2817380e-001 -4.7607420e-002 -7.6904300e-002
  3.9800000e-001 -2.4963380e-001 -6.1035160e-003  3.6638980e-003  1.6487540e-002
  4.0000000e-001  1.9235460e-001  3.2975090e-002  1.8930140e-002 -1.7700200e-002
  4.0200000e-001  2.0762090e-002 -5.1879880e-002 -1.2023930e-001 -2.1972660e-002
  4.0400000e-001 -1.7700200e-001  2.3815340e-002 -3.4179690e-002  1.0381040e-002
  4.0600000e-001 -1.9775390e-001  1.0442110e-001  1.6731800e-001  5.3126530e-002
  4.0800000e-001  6.5339520e-002  1.6487540e-002 -3.2348630e-002 -2.9907230e-002
  4.1000000e-001  1.1846600e-001 -7.2631840e-002 -1.1596680e-002  5.6790430e-002
  4.1200000e-001 -4.8217770e-002  4.3966780e-002  1.8930140e-001  1.8319490e-003
  4.1400000e-001 -4.1381840e-001 -1.5869140e-002 -9.8266600e-002  1.5266240e-002
  4.1600000e-001  1.2945770e-001 -1.0131840e-001 -1.2329100e-001 -1.0620120e-001
  4.1800000e-001  4.4333170e-001 -9.2773440e-002 -2.0141600e-001 -5.2490230e-002
  4.2000000e-001 -2.8686520e-001  1.2212990e-003 -1.7517090e-001  1.0381040e-002
  4.2200000e-001 -2.2094730e-001  5.2515880e-002  9.8314610e-002  2.9921840e-002
  4.2400000e-001 -5.7495120e-001 -6.1035160e-004  7.3277970e-003  3.3585730e-002
  4.2600000e-001 -8.8500980e-002  1.0197850e-001  4.0913530e-002  7.6941860e-002
  4.2800000e-001 -1.8127440e-001  1.0014660e-001  1.4777720e-001  9.6482650e-002
  4.3000000e-001  4.8851980e-001  8.5490960e-002  3.6028330e-002  7.5109910e-002
  4.3200000e-001  5.2454810e-001  5.4347830e-002 -1.3122560e-001 -2.5024410e-002
  4.3400000e-001 -5.7373050e-002 -1.0620120e-001 -2.4108890e-001 -1.2817380e-002
  4.3600000e-001  5.3981440e-001  2.4425990e-003 -4.0649410e-001 -1.2207030e-001
  4.3800000e-001 -1.5747070e-001 -2.0080570e-001 -2.2033690e-001 -4.2724610e-002
  4.4000000e-001 -1.0375980e-001 -4.5166020e-002 -2.6123050e-001 -8.3007810e-002
  4.4200000e-001  2.4303860e-001 -1.0986330e-002 -1.3000490e-001 -7.2631840e-002
  4.4400000e-001 -7.3242190e-003 -1.2268070e-001  1.4106010e-001  1.7098190e-002
  4.4600000e-001  3.5295550e-001  1.1419150e-001  1.7159260e-001  9.1597460e-003
  4.4800000e-001 -2.9174800e-001 -6.1035160e-003 -1.3732910e-001  4.1524180e-002
  4.5000000e-001  2.4120660e-001 -6.5307620e-002 -2.4291990e-001 -3.3569340e-002
  4.5200000e-001 -1.0742190e-001  2.7479240e-002 -6.9580080e-002  4.3966780e-002
  4.5400000e-001 -4.2724610e-002  9.9535910e-002 -1.3000490e-001  2.1983390e-002
  4.5600000e-001 -6.1035160e-003 -6.1035160e-003 -1.4526370e-001  3.6028330e-002
  4.5800000e-001  5.9355150e-001  2.9921840e-002 -6.8359380e-002 -5.2490230e-002
  4.6000000e-001  1.6670740e-001 -3.6010740e-002  1.5021980e-001  1.2884710e-001
  4.6200000e-001  2.9738640e-001  1.3251100e-001  1.8319490e-002 -2.6245120e-002
  4.6400000e-001  1.9785050e-001 -1.5808110e-001  1.6060090e-001 -3.0517580e-003
  4.6600000e-001 -2.7221680e-001 -5.5541990e-002  1.1602340e-002 -6.1035160e-003
  4.6800000e-001  4.0669270e-001  1.0442110e-001  5.9843670e-002 -8.5449220e-002
  4.7000000e-001 -9.1552730e-003 -1.7028810e-001  2.8883730e-001  3.6638980e-003
  4.7200000e-001  2.8883730e-001  7.1446020e-002  8.7322910e-002  1.3434290e-002
  4.7400000e-001 -2.2827150e-001  2.8089890e-002  1.0136790e-001  1.3434290e-002
  4.7600000e-001 -1.3366700e-001 -4.9438480e-002  2.8883730e-001  3.5417680e-002
  4.7800000e-001  1.8746950e-001  1.3251100e-001 -6.9580080e-002 -1.8310550e-002
  4.8000000e-001 -2.6367190e-001 -1.0498050e-001  1.3067900e-001  3.1753790e-002
  4.8200000e-001  2.0334640e-001  7.6331210e-002  2.9433320e-001 -1.1596680e-002
  4.8400000e-001 -3.5400390e-002  4.7020030e-002  4.7020030e-002  1.0381040e-002
  4.8600000e-001 -1.5991210e-001 -1.2146000e-001  1.2090860e-001 -6.8359380e-002
  4.8800000e-001 -1.0070800e-001 -2.7465820e-002  1.0747440e-001 -3.0517580e-002
  4.9000000e-001  1.0686370e-001 -5.0659180e-002 -1.0437010e-001 -9.4604490e-002
  4.9200000e-001  7.0835370e-002 -1.6967770e-001  1.9785050e-001 -6.7138670e-002
  4.9400000e-001 -1.6479490e-002  2.0762090e-002  3.2242300e-001 -3.7231450e-002
  4.9600000e-001 -2.6794430e-001 -7.3242190e-003 -8.4838870e-002  1.3434290e-002
  4.9800000e-001  8.0605760e-002 -1.1840820e-001 -1.5991210e-001 -8.3007810e-002
  5.0000000e-001  5.8011730e-002 -9.3994140e-002 -1.9897460e-001  4.8851980e-003
  5.0200000e-001 -2.2033690e-001  1.0747440e-001 -6.8969730e-002  3.5417680e-002
  5.0400000e-001 -1.1962890e-001  1.3006840e-001  1.5021980e-001  5.2515880e-002
  5.0600000e-001  6.7171470e-003  4.3966780e-002  4.8241320e-002  3.7249630e-002
  5.0800000e-001 -1.0131840e-001  8.6101610e-002 -1.3427730e-002  5.9233020e-002
  5.1000000e-001  1.8930140e-002  4.7020030e-002 -1.3427730e-002  2.7479240e-002
  5.1200000e-001 -1.0986330e-002 -8.1176760e-002 -1.0986330e-002  2.8089890e-002
  5.1400000e-001 -2.0874020e-001  4.3966780e-002  2.7357110e-001  5.0683930e-002
  5.1600000e-001 -6.1035160e-002  1.0503180e-001 -2.1972660e-002  2.5036640e-002
  5.1800000e-001 -1.7333980e-001 -1.2695310e-001 -1.4343260e-001 -8.1787110e-002
  5.2000000e-001  1.1480220e-001 -6.7749020e-002 -5.4931640e-003 -3.1127930e-002
  5.2200000e-001 -1.2634280e-001  5.0683930e-002 -2.4597170e-001 -4.0893550e-002
  5.2400000e-001  2.6441130e-001 -3.8452150e-002 -1.9409180e-001 -1.8310550e-002
  5.2600000e-001  1.9174400e-001 -5.2490230e-002 -8.5449220e-003  1.5266240e-002
  5.2800000e-001  1.4716660e-001  8.5490960e-002 -1.2268070e-001  3.1753790e-002
  5.3000000e-001  3.3646800e-001  2.2594040e-002 -8.5449220e-002 -2.2583010e-002
  5.3200000e-001  1.7708840e-002 -9.8876950e-002  6.0454320e-002  3.6638980e-003
  5.3400000e-001  2.5464090e-001  1.4838790e-001  3.6028330e-002  2.0762090e-002
  5.3600000e-001  1.3434290e-001  1.4044940e-002  1.2151930e-001  8.5490960e-003
  5.3800000e-001  2.8395210e-001 -1.1230470e-001  1.3312160e-001 -7.2631840e-002
  5.4000000e-001 -2.7099610e-001 -3.6621090e-002 -1.0070800e-001 -7.1411130e-002
  5.4200000e-001 -1.1047360e-001 -9.8266600e-002  8.1827060e-002 -4.4555660e-002
  5.4400000e-001  6.0759650e-001 -7.5073240e-002  1.2396190e-001 -1.0498050e-001
  5.4600000e-001 -1.2451170e-001 -8.0566410e-002 -1.3977050e-001  7.9384460e-003
  5.4800000e-001 -8.7890630e-002  2.5036640e-002 -1.4526370e-001 -3.1127930e-002
  5.5000000e-001 -8.6669920e-002 -6.0424800e-002  1.8319490e-002  5.0073280e-002
  5.5200000e-001  3.1753790e-002  1.0075720e-001 -1.0986330e-001 -3.6621090e-003
  5.5400000e-001 -1.3183590e-001  1.0991700e-001  1.7708840e-002  1.1602350e-001
  5.5600000e-001  3.6150460e-001  1.4044940e-001  9.5872000e-002  5.1905230e-002
  5.5800000e-001 -1.3366700e-001  3.9692230e-002 -1.9531250e-002  4.7630680e-002
  5.6000000e-001  4.1402050e-001  5.8622380e-002  1.7953100e-001  1.5266240e-002
  5.6200000e-001  1.7159260e-001 -5.0048830e-002  1.0442110e-001  2.6257940e-002
  5.6400000e-001  2.1678070e-001 -4.8828130e-002 -6.1035160e-004 -4.7607420e-002
  5.6600000e-001  3.6883240e-001 -4.0283200e-002 -5.7373050e-002 -8.9721680e-002
  5.6800000e-001 -4.5532230e-001 -2.1118160e-001 -2.5634770e-002 -4.5166020e-002
  5.7000000e-001  1.4350270e-001  2.3204690e-002 -1.1352540e-001 -7.6904300e-002
  5.7200000e-001 -7.9345700e-002 -1.1047360e-001 -9.9487300e-002 -5.8593750e-002
  5.7400000e-001 -2.4475100e-001 -5.3100590e-002  3.0105030e-001  5.3126530e-002
  5.7600000e-001 -4.3334960e-002  2.8578410e-001  2.5525160e-001  9.2818750e-002
  5.7800000e-001 -2.7832030e-001 -1.7089840e-002 -4.9438480e-002  3.3585730e-002
  5.8000000e-001 -3.0517580e-002 -1.7089840e-002 -9.3994140e-002 -2.5024410e-002
